date,product_id,demand_qty,sales_fact_qty,is_deficit,stock_before
2024-01-07,4,0.5021651855312131,0.5021651855312131,0,0.619
2024-01-07,5,0.29776854238405087,0.29776854238405087,0,1.2992
2024-01-07,6,0.32438222191702204,0.32438222191702204,0,0.8452
2024-01-07,7,0.06935686181319753,0.06935686181319753,0,0.5854
2024-01-07,8,13.544570715310396,13.544570715310396,0,23.8413
2024-01-07,9,7.778900741606818,7.778900741606818,0,10.7139
2024-01-07,10,7.462135229320445,7.462135229320445,0,11.8866
2024-01-07,11,12.66972440796899,12.66972440796899,0,20.6174
2024-01-07,12,2.047998807158436,2.047998807158436,0,3.0598
2024-01-07,13,1.1885651357755194,1.1885651357755194,0,2.5333
2024-01-07,14,13.205223899177865,13.205223899177865,0,26.7358
2024-01-07,15,3.826814135134901,3.826814135134901,0,7.7918
2024-01-07,16,4.853725810043485,4.853725810043485,0,8.8273
2024-01-07,17,4.168401159982329,4.168401159982329,0,7.2171
2024-01-07,18,3.7469730965359878,3.7469730965359878,0,6.1962
2024-01-07,19,2.459211518864849,2.459211518864849,0,7.5
2024-01-07,20,1.471637908989849,1.471637908989849,0,2.4938
2024-01-07,21,5.3951,4.8537,1,4.8537
2024-01-07,22,1.8363438877750091,1.8363438877750091,0,5.4367
2024-01-07,23,1.4569421398201274,1.4569421398201274,0,3.9825
2024-01-07,24,2.0994339992524615,2.0994339992524615,0,5.4814
2024-01-07,25,0.3784160561203271,0.3784160561203271,0,1.3394
2024-01-07,26,0.20529272663312084,0.20529272663312084,0,0.6746
2024-01-07,27,584.631390310591,584.631390310591,0,1060.9947
2024-01-07,28,132.9711726066292,132.9711726066292,0,275.2836
2024-01-07,29,711.2602,711.2602,0,1309.4482
2024-01-07,30,712.0345,712.0345,0,1237.2123
2024-01-08,1,1.0543309742852294,1.0543309742852294,0,2.1311
2024-01-08,2,1.4296,1.0178,1,1.0178
2024-01-08,3,0.6639,0.5281,1,0.5281
2024-01-08,4,0.4222,0.0586,1,0.0586
2024-01-08,5,0.22587281327313793,0.22587281327313793,0,0.967
2024-01-08,6,0.6946,0.4831,1,0.4831
2024-01-08,7,0.0,0.0,0,0.508
2024-01-08,8,18.2911,8.7259,1,8.7259
2024-01-08,9,8.133,2.0329,1,2.0329
2024-01-08,10,11.3687,3.5591,1,3.5591
2024-01-08,11,9.6835,6.4783,1,6.4783
2024-01-08,12,1.5255,0.7744,1,0.7744
2024-01-08,13,1.491,1.2069,1,1.2069
2024-01-08,14,18.629,11.9991,1,11.9991
2024-01-08,15,4.4871,3.5213,1,3.5213
2024-01-08,16,5.7789,3.4107,1,3.4107
2024-01-08,17,3.5274,2.5653,1,2.5653
2024-01-08,18,0.0,0.0,0,2.0147
2024-01-08,19,2.3262837001715186,2.3262837001715186,0,4.7556
2024-01-08,20,2.3837,0.8515,1,0.8515
2024-01-08,21,2.9875,0.0,1,0.0
2024-01-08,22,1.7623752040204312,1.7623752040204312,0,3.3874
2024-01-08,23,2.558,2.3566,1,2.3566
2024-01-08,24,1.7121812455152896,1.7121812455152896,0,3.1385
2024-01-08,25,0.2249273791232123,0.2249273791232123,0,0.917
2024-01-08,26,0.2667843273971919,0.2667843273971919,0,0.4455
2024-01-08,27,626.1019,408.5651,1,408.5651
2024-01-08,28,188.0145,126.892,1,126.892
2024-01-08,29,539.3785,539.3785,1,497.1677
2024-01-08,30,534.3632,534.3632,0,755.9093
2024-01-09,1,0.69688,0.69688,0,3.4043
2024-01-09,2,0.49528,0.49528,0,3.0
2024-01-09,3,0.0,0.0,0,2.0
2024-01-09,4,0.32376000000000005,0.32376000000000005,0,1.5
2024-01-09,5,0.21800000000000003,0.21800000000000003,0,0.7041
2024-01-09,6,0.25032000000000004,0.25032000000000004,0,1.5
2024-01-09,7,0.03424,0.03424,0,0.508
2024-01-09,8,10.873600000000001,10.873600000000001,0,47.0
2024-01-09,9,3.1396,3.1396,0,19.0
2024-01-09,10,4.1808000000000005,4.1808000000000005,0,18.0
2024-01-09,11,6.4450400000000005,6.4450400000000005,0,33.0
2024-01-09,12,0.9204000000000001,0.9204000000000001,0,4.0
2024-01-09,13,0.74736,0.74736,0,3.5
2024-01-09,14,8.42376,8.42376,0,41.0
2024-01-09,15,2.56712,2.56712,0,13.0
2024-01-09,16,2.21088,2.21088,0,16.0
2024-01-09,17,1.838,1.838,0,11.0
2024-01-09,18,2.41376,2.41376,0,11.0147
2024-01-09,19,1.19048,1.19048,0,7.549
2024-01-09,20,1.01496,1.01496,0,5.0
2024-01-09,21,2.30392,2.30392,0,12.0
2024-01-09,22,1.9222400000000002,1.9222400000000002,0,7.8369
2024-01-09,23,0.97424,0.97424,0,6.0
2024-01-09,24,0.64792,0.64792,0,5.1464
2024-01-09,25,0.20072,0.20072,0,0.6554
2024-01-09,26,0.18064000000000002,0.18064000000000002,0,1.1351
2024-01-09,27,348.9412,348.9412,0,1650.0
2024-01-09,28,97.0648,97.0648,0,450.0
2024-01-09,29,446.908,446.908,0,2100.0
2024-01-09,30,450.1937,450.1937,0,1247.0466
2024-01-10,1,0.9377347051547198,0.9377347051547198,0,2.5333
2024-01-10,2,0.5494599157689464,0.5494599157689464,0,2.3809
2024-01-10,3,0.3124930870714448,0.3124930870714448,0,2.0
2024-01-10,4,0.3431463599176901,0.3431463599176901,0,1.0953
2024-01-10,5,0.23756286455840084,0.23756286455840084,0,0.4317
2024-01-10,6,0.3050852128002689,0.3050852128002689,0,1.1871
2024-01-10,7,0.07518566645342936,0.07518566645342936,0,0.4652
2024-01-10,8,9.978491791254118,9.978491791254118,0,33.408
2024-01-10,9,4.96106191420454,4.96106191420454,0,15.0755
2024-01-10,10,6.60773870190881,6.60773870190881,0,12.774
2024-01-10,11,8.483208112218248,8.483208112218248,0,24.9437
2024-01-10,12,0.729292449800252,0.729292449800252,0,2.8495
2024-01-10,13,0.7475141175477422,0.7475141175477422,0,2.5658
2024-01-10,14,9.2783199506578,9.2783199506578,0,30.4703
2024-01-10,15,2.7631371031486256,2.7631371031486256,0,9.7911
2024-01-10,16,3.229577738292324,3.229577738292324,0,13.2364
2024-01-10,17,2.6570427199085653,2.6570427199085653,0,8.7025
2024-01-10,18,1.813737124716307,1.813737124716307,0,7.9975
2024-01-10,19,1.61959973002342,1.61959973002342,0,6.0609
2024-01-10,20,1.11288410027896,1.11288410027896,0,3.7313
2024-01-10,21,1.9258770145454875,1.9258770145454875,0,9.1201
2024-01-10,22,2.1623329553622184,2.1623329553622184,0,5.4341
2024-01-10,23,1.2978255131179732,1.2978255131179732,0,4.7822
2024-01-10,24,1.0385499136268155,1.0385499136268155,0,4.3365
2024-01-10,25,0.2526340570411381,0.2526340570411381,0,0.4045
2024-01-10,26,0.17710779866719487,0.17710779866719487,0,0.9092
2024-01-10,27,387.4268857996542,387.4268857996542,0,1213.8235
2024-01-10,28,72.29353016038613,72.29353016038613,0,328.669
2024-01-10,29,461.6335,461.6335,0,1556.4518
2024-01-10,30,463.081,463.081,0,976.9649
2024-01-11,1,0.5742455045630317,0.5742455045630317,0,1.432
2024-01-11,2,0.5868149305082867,0.5868149305082867,0,1.7356
2024-01-11,3,0.37539074024963726,0.37539074024963726,0,1.633
2024-01-11,4,0.3551668561966948,0.3551668561966948,0,0.6922
2024-01-11,5,0.0,0.0,0,0.6527
2024-01-11,6,0.19216718512457284,0.19216718512457284,0,0.8288
2024-01-11,7,0.08532706458990466,0.08532706458990466,0,0.3769
2024-01-11,8,11.624704668279978,11.624704668279978,0,21.689
2024-01-11,9,3.4816504135924182,3.4816504135924182,0,9.2492
2024-01-11,10,3.2359825949572727,3.2359825949572727,0,5.0137
2024-01-11,11,5.557217159424282,5.557217159424282,0,14.9808
2024-01-11,12,0.7315244753651978,0.7315244753651978,0,1.993
2024-01-11,13,0.8160458075227143,0.8160458075227143,0,1.688
2024-01-11,14,8.404272709267797,8.404272709267797,0,19.5736
2024-01-11,15,2.366919593383418,2.366919593383418,0,6.546
2024-01-11,16,3.0658924784801345,3.0658924784801345,0,9.4435
2024-01-11,17,1.9749307650265846,1.9749307650265846,0,5.582
2024-01-11,18,1.8715552939511857,1.8715552939511857,0,5.8674
2024-01-11,19,1.1759664850704992,1.1759664850704992,0,4.1588
2024-01-11,20,0.7376480418513477,0.7376480418513477,0,2.4243
2024-01-11,21,2.3196230996022336,2.3196230996022336,0,6.8583
2024-01-11,22,1.9207049723268625,1.9207049723268625,0,2.8945
2024-01-11,23,1.1416422834507642,1.1416422834507642,0,3.258
2024-01-11,24,0.519777992133593,0.519777992133593,0,3.1168
2024-01-11,25,0.21247164242075411,0.21247164242075411,0,1.1079
2024-01-11,26,0.13036750756040202,0.13036750756040202,0,0.7013
2024-01-11,27,305.46154473564303,305.46154473564303,0,758.8193
2024-01-11,28,73.49383636812264,73.49383636812264,0,243.7656
2024-01-11,29,375.3218,375.3218,0,1119.8836
2024-01-11,30,381.3585,381.3585,0,631.4042
2024-01-12,1,0.512689084494348,0.512689084494348,0,2.2193
2024-01-12,2,0.6318646869177273,0.6318646869177273,0,1.0073
2024-01-12,3,0.3530083010171188,0.3530083010171188,0,1.1671
2024-01-12,4,0.31379412174984567,0.31379412174984567,0,1.2514
2024-01-12,5,0.15040170813620785,0.15040170813620785,0,0.6527
2024-01-12,6,0.21672692492159565,0.21672692492159565,0,0.5902
2024-01-12,7,0.0459112510351407,0.0459112510351407,0,0.271
2024-01-12,8,8.834083162710684,8.834083162710684,0,29.2615
2024-01-12,9,3.1042944834357966,3.1042944834357966,0,4.9281
2024-01-12,10,3.1174465641365483,3.1174465641365483,0,11.9975
2024-01-12,11,6.500678121084614,6.500678121084614,0,21.0838
2024-01-12,12,0.48816005054938705,0.48816005054938705,0,1.0851
2024-01-12,13,0.0,0.0,0,2.6752
2024-01-12,14,6.932356843471262,6.932356843471262,0,26.143
2024-01-12,15,2.405378391227732,2.405378391227732,0,3.6083
2024-01-12,16,0.0,0.0,0,5.6385
2024-01-12,17,1.8038522462945614,1.8038522462945614,0,3.131
2024-01-12,18,0.0,0.0,0,3.5447
2024-01-12,19,1.6492547823519788,1.6492547823519788,0,2.6993
2024-01-12,20,1.0639468473626805,1.0639468473626805,0,1.5088
2024-01-12,21,1.1662587389488992,1.1662587389488992,0,3.9794
2024-01-12,22,1.7602002483859305,1.7602002483859305,0,5.0107
2024-01-12,23,0.0,0.0,0,1.8411
2024-01-12,24,0.71537636498692,0.71537636498692,0,2.4717
2024-01-12,25,0.2512612227125275,0.2512612227125275,0,0.8442
2024-01-12,26,0.14201019652345806,0.14201019652345806,0,0.5395
2024-01-12,27,358.4579423087065,358.4579423087065,0,1079.7089
2024-01-12,28,94.02567730668653,94.02567730668653,0,152.552
2024-01-12,29,456.7361,456.7361,1,646.1084
2024-01-12,30,450.2927,450.2927,0,346.3443
2024-01-13,1,0.8887136886283741,0.8887136886283741,0,1.5839
2024-01-13,2,0.8155304506627625,0.8155304506627625,0,2.2242
2024-01-13,3,0.7454,0.7295,1,0.7295
2024-01-13,4,0.3278104348873425,0.3278104348873425,0,0.8625
2024-01-13,5,0.4801,0.4663,1,0.4663
2024-01-13,6,0.4354,0.3216,1,0.3216
2024-01-13,7,0.08874519086634497,0.08874519086634497,0,0.214
2024-01-13,8,15.102244400179377,15.102244400179377,0,18.313
2024-01-13,9,6.043253082672943,6.043253082672943,0,12.0808
2024-01-13,10,4.701139793315091,4.701139793315091,0,8.1339
2024-01-13,11,8.144873792250918,8.144873792250918,0,13.0271
2024-01-13,12,1.0526609654042096,1.0526609654042096,0,2.9801
2024-01-13,13,0.8860218913698688,0.8860218913698688,0,2.6752
2024-01-13,14,12.666167881232127,12.666167881232127,0,17.5514
2024-01-13,15,0.0,0.0,0,8.6272
2024-01-13,16,6.2737,5.6385,1,5.6385
2024-01-13,17,2.842201430324231,2.842201430324231,0,6.8954
2024-01-13,18,3.5614,3.5447,1,3.5447
2024-01-13,19,1.5445027957317157,1.5445027957317157,0,5.1552
2024-01-13,20,1.288193225523419,1.288193225523419,0,3.1902
2024-01-13,21,3.3436327883851624,3.3436327883851624,0,7.534
2024-01-13,22,1.3654141593767881,1.3654141593767881,0,2.8292
2024-01-13,23,1.383079078885729,1.383079078885729,0,1.8411
2024-01-13,24,2.2494,1.5851,1,1.5851
2024-01-13,25,0.23368164950398704,0.23368164950398704,0,0.5328
2024-01-13,26,0.28196576282842495,0.28196576282842495,0,0.3634
2024-01-13,27,455.2192556762276,455.2192556762276,0,635.4549
2024-01-13,28,136.73741242556375,136.73741242556375,0,286.0214
2024-01-13,29,595.8925,595.8925,0,1400.0
2024-01-13,30,588.0603,588.0603,0,847.5634
2024-01-14,1,0.75168,0.75168,0,3.0274
2024-01-14,2,0.95192,0.95192,0,1.2546
2024-01-14,3,0.50936,0.50936,0,2.0
2024-01-14,4,0.42624000000000006,0.42624000000000006,0,1.4729
2024-01-14,5,0.30288000000000004,0.30288000000000004,0,1.0
2024-01-14,6,0.41712,0.41712,0,1.0
2024-01-14,7,0.04032,0.04032,0,0.1085
2024-01-14,8,14.91856,14.91856,0,39.3596
2024-01-14,9,3.8576,3.8576,0,15.8966
2024-01-14,10,3.78872,3.78872,0,15.5452
2024-01-14,11,9.11944,9.11944,0,27.3445
2024-01-14,12,1.03312,1.03312,0,1.7288
2024-01-14,13,0.7216,0.7216,0,1.6218
2024-01-14,14,11.41224,11.41224,0,34.494
2024-01-14,15,3.12664,3.12664,0,8.6272
2024-01-14,16,3.2698400000000003,3.2698400000000003,0,13.0
2024-01-14,17,3.8378,3.5165,1,3.5165
2024-01-14,18,2.41392,2.41392,0,9.0
2024-01-14,19,1.4308800000000002,1.4308800000000002,0,3.3191
2024-01-14,20,1.1772,1.1772,0,1.6588
2024-01-14,21,2.02408,2.02408,0,9.5591
2024-01-14,22,2.05144,2.05144,0,6.2059
2024-01-14,23,1.2721600000000002,1.2721600000000002,0,4.6969
2024-01-14,24,1.2268800000000002,1.2268800000000002,0,4.0
2024-01-14,25,0.20512000000000002,0.20512000000000002,0,1.2549
2024-01-14,26,0.2076,0.2076,0,1.0282
2024-01-14,27,399.24208,399.24208,0,1394.2917
2024-01-14,28,105.5696,105.5696,0,373.4684
2024-01-14,29,501.9074,501.9074,0,729.8039
2024-01-14,30,506.5143,506.5143,0,436.9177
2024-01-15,1,0.8244,0.8244,0,2.0878
2024-01-15,2,0.6238400000000001,0.6238400000000001,0,2.5647
2024-01-15,3,0.32112,0.32112,0,1.3633
2024-01-15,4,0.23152,0.23152,0,0.94
2024-01-15,5,0.17400000000000002,0.17400000000000002,0,0.6214
2024-01-15,6,0.28088,0.28088,0,0.4786
2024-01-15,7,0.040400000000000005,0.040400000000000005,0,0.5581
2024-01-15,8,8.91432,8.91432,0,20.7113
2024-01-15,9,4.19944,4.19944,0,11.0746
2024-01-15,10,4.14616,4.14616,0,10.8093
2024-01-15,11,4.51368,4.51368,0,15.9452
2024-01-15,12,1.04368,1.04368,0,3.4373
2024-01-15,13,0.5648,0.5648,0,3.2198
2024-01-15,14,7.35696,7.35696,0,20.2287
2024-01-15,15,2.7716000000000003,2.7716000000000003,0,4.7189
2024-01-15,16,3.5787999999999998,3.5787999999999998,0,8.9127
2024-01-15,17,1.85584,1.85584,0,9.0
2024-01-15,18,2.2239999999999998,2.2239999999999998,0,5.9826
2024-01-15,19,1.2952000000000001,1.2952000000000001,0,6.0305
2024-01-15,20,0.87216,0.87216,0,4.1873
2024-01-15,21,0.0,0.0,0,7.029
2024-01-15,22,0.8171200000000001,0.8171200000000001,0,3.6416
2024-01-15,23,0.7754400000000001,0.7754400000000001,0,3.1068
2024-01-15,24,1.5268000000000002,1.5268000000000002,0,2.4664
2024-01-15,25,0.20144000000000004,0.20144000000000004,0,0.9985
2024-01-15,26,0.09744000000000001,0.09744000000000001,0,0.7687
2024-01-15,27,292.06280000000004,292.06280000000004,0,895.2391
